OrderID,OrderDate,ShipDate,CustomerName,Segment,Region,Category,Product,Quantity,Discount,Sales,Profit,ShipMode,ShippingDays,OrderMonth,ProfitMargin
ORD-11334,2024-04-10,2024-04-11,Rahul Joshi,Small Business,Central,Groceries,Snacks Combo,1,0.0,1083.0,86.64,Same Day,1,2024-04,0.08
ORD-11335,2024-11-24,2024-11-26,Ananya Joshi,Corporate,North,Beauty,Hair Dryer,1,0.1,808.2,145.48,Standard,2,2024-11,0.18
ORD-11336,2024-03-06,2024-03-11,Kavya Kapoor,Corporate,North,Clothing,T-Shirt,2,0.05,6032.5,1387.48,Standard,5,2024-03,0.23
ORD-11337,2025-10-03,2025-10-04,Om Verma,Corporate,North,Beauty,Hair Dryer,4,0.05,7489.8,1497.96,Express,1,2025-10,0.2
ORD-11338,2024-01-30,2024-02-03,Aditya Khan,Consumer,North,Electronics,Laptop,3,0.0,42999.0,5159.88,Standard,4,2024-01,0.12
ORD-11339,2024-08-12,2024-08-18,Kavya Das,Consumer,East,Beauty,Perfume,5,0.0,3760.0,827.2,Standard,6,2024-08,0.22
ORD-11340,2025-05-04,2025-05-08,Om Rao,Consumer,Central,Furniture,Bookshelf,3,0.1,41229.0,5772.06,Standard,4,2025-05,0.14
ORD-11341,2025-11-24,2025-11-28,Meera Mehta,Consumer,Central,Beauty,Makeup Kit,5,0.0,8785.0,1932.7,Standard,4,2025-11,0.22
ORD-11342,2025-06-17,2025-06-18,Kabir Mehta,Consumer,West,Electronics,Tablet,5,0.1,58216.5,4657.32,Express,1,2025-06,0.08
ORD-11343,2024-05-06,2024-05-12,Aarav Mehta,Small Business,East,Electronics,Smartphone,1,0.0,23427.0,2811.24,Standard,6,2024-05,0.12
ORD-11344,2024-01-05,2024-01-12,Kabir Joshi,Consumer,West,Furniture,Office Chair,2,0.1,41774.4,5848.42,Standard,7,2024-01,0.14
ORD-11345,2025-08-18,2025-08-20,Sneha Joshi,Small Business,South,Furniture,Study Table,4,0.05,61833.6,9893.38,Standard,2,2025-08,0.16
ORD-11346,2024-02-24,2024-03-02,Rahul Joshi,Corporate,West,Groceries,Dairy Pack,4,0.0,5100.0,408.0,Standard,7,2024-02,0.08
ORD-11347,2024-12-29,2025-01-04,Rahul Khan,Corporate,Central,Clothing,Formal Shirt,2,0.05,3218.6,740.28,Express,6,2024-12,0.23
ORD-11348,2025-01-24,2025-01-26,Kavya Malhotra,Small Business,East,Groceries,Snacks Combo,2,0.05,851.2,51.07,Standard,2,2025-01,0.06
ORD-11349,2024-12-06,2024-12-13,Meera Malhotra,Consumer,East,Furniture,Office Chair,5,0.1,83205.0,11648.7,Standard,7,2024-12,0.14
ORD-11350,2024-04-11,2024-04-15,Kabir Joshi,Consumer,Central,Beauty,Trimmer,1,0.0,1849.0,406.78,Express,4,2024-04,0.22
ORD-11351,2024-06-07,2024-06-10,Rohan Mehta,Consumer,West,Electronics,Laptop,3,0.0,131988.0,15838.56,Express,3,2024-06,0.12
ORD-11352,2025-01-05,2025-01-08,Om Malhotra,Consumer,West,Furniture,Bookshelf,2,0.05,42081.2,6732.99,Express,3,2025-01,0.16
ORD-11353,2024-12-07,2024-12-12,Diya Verma,Consumer,North,Furniture,Office Chair,5,0.15,40872.25,4904.67,Standard,5,2024-12,0.12
ORD-11354,2025-03-16,2025-03-18,Vivaan Iyer,Consumer,Central,Beauty,Trimmer,1,0.0,2943.0,647.46,Standard,2,2025-03,0.22
ORD-11355,2025-10-16,2025-10-22,Zara Nair,Consumer,Central,Electronics,Laptop,2,0.25,10426.5,208.53,Standard,6,2025-10,0.02
ORD-11356,2025-02-12,2025-02-14,Arjun Sharma,Consumer,North,Clothing,Formal Shirt,2,0.0,2682.0,670.5,Standard,2,2025-02,0.25
ORD-11357,2025-11-25,2025-12-01,Zara Iyer,Consumer,North,Electronics,Tablet,3,0.05,146085.3,14608.53,Express,6,2025-11,0.1
ORD-11358,2025-03-16,2025-03-21,Arjun Gupta,Consumer,Central,Furniture,Office Chair,3,0.0,39267.0,7068.06,Standard,5,2025-03,0.18
ORD-11359,2025-02-25,2025-02-26,Priya Khan,Corporate,South,Electronics,Smartphone,5,0.1,17257.5,1380.6,Standard,1,2025-02,0.08
ORD-11360,2024-11-18,2024-11-22,Arjun Malhotra,Consumer,East,Clothing,T-Shirt,4,0.0,1920.0,480.0,Standard,4,2024-11,0.25
ORD-11361,2024-02-23,2024-02-24,Om Singh,Small Business,East,Electronics,Laptop,4,0.15,118221.4,7093.28,Same Day,1,2024-02,0.06
ORD-11362,2024-03-16,2024-03-21,Meera Das,Corporate,North,Beauty,Skincare Kit,3,0.1,6866.1,1235.9,Standard,5,2024-03,0.18
ORD-11363,2024-08-15,2024-08-18,Om Gupta,Corporate,East,Clothing,Jacket,3,0.05,7848.9,1805.25,Express,3,2024-08,0.23
ORD-11364,2025-08-16,2025-08-22,Vivaan Reddy,Small Business,South,Electronics,Smartwatch,2,0.0,19092.0,2291.04,Express,6,2025-08,0.12
ORD-11365,2025-08-05,2025-08-07,Arjun Verma,Consumer,East,Groceries,Rice Pack,3,0.05,587.1,35.23,Standard,2,2025-08,0.06
ORD-11366,2025-11-05,2025-11-08,Neha Iyer,Corporate,East,Electronics,Laptop,1,0.0,44590.0,5350.8,Standard,3,2025-11,0.12
ORD-11367,2025-07-19,2025-07-25,Ananya Malhotra,Small Business,Central,Groceries,Cooking Oil,3,0.05,324.9,19.49,Standard,6,2025-07,0.06
ORD-11368,2024-04-24,2024-04-25,Diya Nair,Consumer,North,Clothing,Sneakers,4,0.1,1663.2,349.27,Express,1,2024-04,0.21
ORD-11369,2025-10-23,2025-10-24,Saanvi Kapoor,Small Business,East,Groceries,Beverages,1,0.2,100.8,0.0,Standard,1,2025-10,0.0
ORD-11370,2025-09-10,2025-09-15,Neha Mehta,Small Business,North,Clothing,Sneakers,2,0.0,3024.0,756.0,Express,5,2025-09,0.25
ORD-11371,2025-05-21,2025-05-24,Vihaan Chatterjee,Corporate,West,Furniture,Bed Frame,5,0.1,14701.5,2058.21,Standard,3,2025-05,0.14
ORD-11372,2025-08-20,2025-08-27,Ananya Mehta,Corporate,West,Electronics,Laptop,3,0.15,70573.8,4234.43,Standard,7,2025-08,0.06
ORD-11373,2024-09-07,2024-09-13,Arjun Gupta,Consumer,North,Clothing,Jeans,3,0.05,2909.85,669.27,Standard,6,2024-09,0.23
ORD-11374,2024-03-10,2024-03-17,Om Das,Consumer,South,Beauty,Skincare Kit,4,0.0,3244.0,713.68,Standard,7,2024-03,0.22
ORD-11375,2024-02-08,2024-02-15,Ananya Malhotra,Small Business,Central,Groceries,Cooking Oil,1,0.15,261.8,5.24,Standard,7,2024-02,0.02
ORD-11376,2024-09-15,2024-09-18,Neha Sharma,Consumer,South,Furniture,Sofa,5,0.05,57874.0,9259.84,Standard,3,2024-09,0.16
ORD-11377,2025-02-22,2025-02-28,Zara Das,Consumer,North,Electronics,Tablet,5,0.0,294215.0,35305.8,Standard,6,2025-02,0.12
ORD-11378,2025-07-27,2025-07-30,Rohan Chatterjee,Corporate,Central,Groceries,Rice Pack,2,0.1,2014.2,80.57,Express,3,2025-07,0.04
ORD-11379,2024-01-16,2024-01-22,Tanvi Gupta,Consumer,West,Electronics,Smartphone,1,0.15,32791.3,1967.48,Express,6,2024-01,0.06
ORD-11380,2025-01-28,2025-02-03,Kabir Patel,Corporate,West,Electronics,Tablet,3,0.1,52825.5,4226.04,Same Day,6,2025-01,0.08
ORD-11381,2024-02-16,2024-02-23,Aarav Rao,Small Business,Central,Clothing,Jeans,2,0.05,4322.5,994.18,Express,7,2024-02,0.23
ORD-11382,2025-05-05,2025-05-06,Om Rao,Corporate,Central,Clothing,Formal Shirt,5,0.15,2065.5,392.44,Express,1,2025-05,0.19
ORD-11383,2024-12-19,2024-12-20,Arjun Nair,Small Business,East,Beauty,Makeup Kit,5,0.05,7685.5,1537.1,Standard,1,2024-12,0.2
ORD-11384,2025-12-11,2025-12-16,Diya Chatterjee,Corporate,North,Groceries,Beverages,2,0.2,312.0,-0.0,Express,5,2025-12,-0.0
ORD-11385,2025-08-21,2025-08-28,Ishaan Verma,Consumer,North,Furniture,Office Chair,4,0.0,76572.0,13782.96,Express,7,2025-08,0.18
ORD-11386,2025-09-01,2025-09-05,Rohan Das,Consumer,North,Electronics,Laptop,4,0.05,170946.8,17094.68,Express,4,2025-09,0.1
ORD-11387,2024-08-20,2024-08-25,Ananya Rao,Consumer,East,Beauty,Perfume,3,0.05,8450.25,1690.05,Standard,5,2024-08,0.2
ORD-11388,2025-07-25,2025-07-29,Saanvi Rao,Consumer,Central,Groceries,Snacks Combo,4,0.1,2775.6,111.02,Express,4,2025-07,0.04
ORD-11389,2024-01-10,2024-01-14,Arjun Kapoor,Consumer,North,Groceries,Cooking Oil,5,0.2,5588.0,-0.0,Standard,4,2024-01,-0.0
ORD-11390,2024-08-28,2024-09-01,Aarav Malhotra,Consumer,North,Groceries,Cooking Oil,3,0.1,2303.1,92.12,Express,4,2024-08,0.04
ORD-11391,2024-11-25,2024-11-30,Kabir Khan,Corporate,East,Furniture,Office Chair,3,0.0,11565.0,2081.7,Express,5,2024-11,0.18
ORD-11392,2024-06-14,2024-06-18,Aarav Reddy,Small Business,West,Groceries,Beverages,4,0.0,3536.0,282.88,Express,4,2024-06,0.08
ORD-11393,2024-02-16,2024-02-18,Ishaan Mehta,Corporate,Central,Furniture,Bookshelf,2,0.05,21384.5,3421.52,Standard,2,2024-02,0.16
ORD-11394,2025-10-23,2025-10-26,Kavya Singh,Small Business,North,Beauty,Makeup Kit,1,0.0,2933.0,645.26,Standard,3,2025-10,0.22
ORD-11395,2024-12-17,2024-12-18,Arjun Malhotra,Consumer,Central,Furniture,Bed Frame,5,0.0,35080.0,6314.4,Express,1,2024-12,0.18
ORD-11396,2024-08-10,2024-08-14,Sneha Gupta,Consumer,West,Clothing,T-Shirt,5,0.05,5761.75,1325.2,Standard,4,2024-08,0.23
ORD-11397,2025-09-19,2025-09-23,Saanvi Chatterjee,Corporate,East,Beauty,Makeup Kit,2,0.0,4384.0,964.48,Express,4,2025-09,0.22
ORD-11398,2024-10-28,2024-10-29,Kavya Verma,Consumer,West,Groceries,Dairy Pack,4,0.0,4172.0,333.76,Express,1,2024-10,0.08
ORD-11399,2025-07-07,2025-07-12,Aditya Chatterjee,Corporate,Central,Furniture,Bookshelf,4,0.1,86472.0,12106.08,Express,5,2025-07,0.14
ORD-11400,2025-04-12,2025-04-14,Aditya Iyer,Consumer,South,Clothing,Jacket,4,0.0,8424.0,2106.0,Standard,2,2025-04,0.25
ORD-11401,2024-05-08,2024-05-12,Kabir Singh,Small Business,North,Furniture,Sofa,5,0.0,112510.0,20251.8,Express,4,2024-05,0.18
ORD-11402,2025-10-23,2025-10-24,Zara Joshi,Corporate,West,Furniture,Bed Frame,4,0.1,14979.6,2097.14,Standard,1,2025-10,0.14
ORD-11403,2024-12-23,2024-12-29,Vihaan Joshi,Consumer,West,Clothing,Sneakers,3,0.0,10035.0,2508.75,Standard,6,2024-12,0.25
ORD-11404,2025-10-11,2025-10-14,Kabir Mehta,Small Business,East,Furniture,Office Chair,3,0.15,14109.15,1693.1,Standard,3,2025-10,0.12
ORD-11405,2024-01-06,2024-01-11,Ishaan Khan,Consumer,South,Beauty,Perfume,2,0.0,1152.0,253.44,Same Day,5,2024-01,0.22
ORD-11406,2025-10-09,2025-10-10,Zara Nair,Consumer,South,Furniture,Office Chair,4,0.05,27048.4,4327.74,Express,1,2025-10,0.16
ORD-11407,2024-04-23,2024-04-25,Aarav Khan,Consumer,East,Beauty,Makeup Kit,1,0.05,1806.9,361.38,Standard,2,2024-04,0.2
ORD-11408,2024-07-27,2024-07-31,Rohan Sharma,Small Business,North,Clothing,Jacket,3,0.05,10906.95,2508.6,Standard,4,2024-07,0.23
ORD-11409,2024-12-22,2024-12-25,Vihaan Sharma,Corporate,West,Furniture,Sofa,5,0.1,106173.0,14864.22,Standard,3,2024-12,0.14
ORD-11410,2025-10-24,2025-10-28,Rahul Gupta,Small Business,West,Clothing,Jeans,2,0.1,5034.6,1057.27,Same Day,4,2025-10,0.21
ORD-11411,2024-08-01,2024-08-07,Aarav Rao,Corporate,South,Furniture,Sofa,3,0.15,51810.9,6217.31,Standard,6,2024-08,0.12
ORD-11412,2025-10-24,2025-10-29,Aarav Das,Consumer,South,Clothing,T-Shirt,3,0.15,3207.9,609.5,Standard,5,2025-10,0.19
ORD-11413,2025-05-22,2025-05-29,Sneha Malhotra,Consumer,East,Beauty,Skincare Kit,4,0.0,8704.0,1914.88,Standard,7,2025-05,0.22
ORD-11414,2024-09-19,2024-09-25,Sneha Gupta,Corporate,West,Furniture,Study Table,4,0.1,53845.2,7538.33,Express,6,2024-09,0.14
ORD-11415,2025-11-20,2025-11-25,Aditya Nair,Consumer,West,Electronics,Smartwatch,5,0.0,281430.0,33771.6,Standard,5,2025-11,0.12
ORD-11416,2025-12-04,2025-12-09,Kabir Iyer,Consumer,West,Groceries,Beverages,1,0.1,1066.5,42.66,Standard,5,2025-12,0.04
ORD-11417,2025-11-29,2025-12-02,Kavya Reddy,Corporate,West,Beauty,Perfume,1,0.15,2237.2,357.95,Standard,3,2025-11,0.16
ORD-11418,2025-10-17,2025-10-21,Diya Rao,Consumer,South,Beauty,Skincare Kit,5,0.1,8352.0,1503.36,Express,4,2025-10,0.18
ORD-11419,2025-07-17,2025-07-18,Aditya Sharma,Small Business,East,Clothing,T-Shirt,5,0.05,11670.75,2684.27,Express,1,2025-07,0.23
ORD-11420,2024-01-11,2024-01-12,Vivaan Kapoor,Corporate,Central,Beauty,Perfume,3,0.25,4828.5,579.42,Standard,1,2024-01,0.12
ORD-11421,2025-04-18,2025-04-19,Zara Kapoor,Consumer,Central,Clothing,Jeans,2,0.0,7738.0,1934.5,Express,1,2025-04,0.25
ORD-11422,2025-08-20,2025-08-26,Arjun Iyer,Corporate,South,Electronics,Laptop,4,0.05,210675.8,21067.58,Standard,6,2025-08,0.1
ORD-11423,2025-12-08,2025-12-12,Sneha Nair,Small Business,East,Clothing,Formal Shirt,3,0.0,10944.0,2736.0,Standard,4,2025-12,0.25
ORD-11424,2024-12-19,2024-12-22,Meera Patel,Consumer,South,Furniture,Office Chair,2,0.1,23315.4,3264.16,Standard,3,2024-12,0.14
ORD-11425,2025-09-11,2025-09-17,Om Chatterjee,Small Business,South,Clothing,Formal Shirt,4,0.2,11712.0,1991.04,Standard,6,2025-09,0.17
ORD-11426,2025-03-14,2025-03-20,Tanvi Mehta,Consumer,North,Furniture,Office Chair,2,0.0,16526.0,2974.68,Standard,6,2025-03,0.18
ORD-11427,2025-06-27,2025-07-03,Zara Khan,Consumer,East,Clothing,T-Shirt,2,0.15,3527.5,670.22,Standard,6,2025-06,0.19
ORD-11428,2025-12-01,2025-12-05,Zara Singh,Consumer,North,Electronics,Laptop,4,0.05,101258.6,10125.86,Express,4,2025-12,0.1
ORD-11429,2024-11-26,2024-12-01,Meera Joshi,Small Business,South,Clothing,Formal Shirt,3,0.0,2733.0,683.25,Express,5,2024-11,0.25
ORD-11430,2025-11-23,2025-11-29,Zara Nair,Consumer,West,Clothing,T-Shirt,3,0.05,8575.65,1972.4,Standard,6,2025-11,0.23
ORD-11431,2024-07-28,2024-08-04,Aditya Malhotra,Small Business,West,Groceries,Beverages,2,0.1,637.2,25.49,Express,7,2024-07,0.04
ORD-11432,2024-07-03,2024-07-10,Diya Khan,Small Business,West,Furniture,Bookshelf,5,0.0,56175.0,10111.5,Express,7,2024-07,0.18
ORD-11433,2024-05-20,2024-05-23,Vihaan Joshi,Corporate,East,Electronics,Smartphone,4,0.15,193232.2,11593.93,Same Day,3,2024-05,0.06
ORD-11434,2025-04-13,2025-04-20,Vihaan Sharma,Consumer,Central,Furniture,Office Chair,4,0.2,13529.6,1352.96,Standard,7,2025-04,0.1
ORD-11435,2024-02-29,2024-03-05,Kabir Chatterjee,Consumer,North,Clothing,Formal Shirt,3,0.05,4434.6,1019.96,Express,5,2024-02,0.23
ORD-11436,2024-10-24,2024-10-29,Om Patel,Consumer,Central,Groceries,Snacks Combo,1,0.1,250.2,10.01,Standard,5,2024-10,0.04
ORD-11437,2024-08-03,2024-08-10,Aarav Khan,Consumer,North,Groceries,Rice Pack,4,0.0,2844.0,227.52,Standard,7,2024-08,0.08
ORD-11438,2024-07-20,2024-07-22,Sneha Gupta,Consumer,East,Electronics,Laptop,5,0.0,41210.0,4945.2,Express,2,2024-07,0.12
ORD-11439,2025-06-08,2025-06-09,Ananya Chatterjee,Small Business,West,Electronics,Smartwatch,1,0.1,39942.0,3195.36,Express,1,2025-06,0.08
ORD-11440,2024-01-25,2024-01-26,Rohan Mehta,Consumer,East,Beauty,Perfume,1,0.05,1702.4,340.48,Standard,1,2024-01,0.2
ORD-11441,2024-08-28,2024-08-29,Zara Verma,Corporate,North,Beauty,Perfume,3,0.25,6437.25,772.47,Same Day,1,2024-08,0.12
ORD-11442,2024-02-08,2024-02-11,Zara Verma,Consumer,East,Electronics,Smartwatch,1,0.1,47861.1,3828.89,Standard,3,2024-02,0.08
ORD-11443,2025-12-22,2025-12-25,Zara Malhotra,Consumer,Central,Beauty,Hair Dryer,4,0.0,11556.0,2542.32,Standard,3,2025-12,0.22
ORD-11444,2025-10-01,2025-10-07,Aditya Reddy,Small Business,North,Furniture,Office Chair,2,0.0,34280.0,6170.4,Standard,6,2025-10,0.18
ORD-11445,2025-10-26,2025-10-31,Arjun Rao,Small Business,West,Groceries,Rice Pack,1,0.05,1029.8,61.79,Standard,5,2025-10,0.06
ORD-11446,2024-05-28,2024-06-03,Diya Verma,Corporate,North,Clothing,Jacket,1,0.15,2878.1,546.84,Same Day,6,2024-05,0.19
ORD-11447,2025-12-04,2025-12-08,Ishaan Khan,Small Business,East,Electronics,Tablet,2,0.2,76785.6,3071.42,Same Day,4,2025-12,0.04
ORD-11448,2024-06-25,2024-06-30,Meera Rao,Small Business,North,Groceries,Cooking Oil,3,0.25,2830.5,-56.61,Standard,5,2024-06,-0.02
ORD-11449,2024-07-25,2024-08-01,Priya Reddy,Small Business,West,Electronics,Headphones,4,0.0,62900.0,7548.0,Standard,7,2024-07,0.12
ORD-11450,2025-10-11,2025-10-13,Vihaan Sharma,Consumer,North,Beauty,Trimmer,4,0.05,6764.0,1352.8,Express,2,2025-10,0.2
ORD-11451,2025-02-10,2025-02-14,Kabir Malhotra,Consumer,South,Groceries,Beverages,1,0.0,590.0,47.2,Standard,4,2025-02,0.08
ORD-11452,2025-07-25,2025-07-30,Zara Khan,Small Business,West,Beauty,Trimmer,5,0.0,13265.0,2918.3,Standard,5,2025-07,0.22
ORD-11453,2024-09-22,2024-09-26,Om Rao,Corporate,South,Clothing,Sneakers,1,0.05,1442.1,331.68,Express,4,2024-09,0.23
ORD-11454,2025-06-01,2025-06-02,Rahul Patel,Corporate,Central,Clothing,Jeans,1,0.05,2348.4,540.13,Express,1,2025-06,0.23
ORD-11455,2024-02-12,2024-02-16,Ananya Kapoor,Consumer,West,Electronics,Tablet,3,0.0,47703.0,5724.36,Express,4,2024-02,0.12
ORD-11456,2024-06-23,2024-06-26,Om Malhotra,Small Business,West,Furniture,Study Table,2,0.0,12468.0,2244.24,Express,3,2024-06,0.18
ORD-11457,2024-06-27,2024-07-02,Rohan Chatterjee,Consumer,East,Beauty,Skincare Kit,1,0.05,1322.4,264.48,Express,5,2024-06,0.2
ORD-11458,2025-09-21,2025-09-25,Tanvi Chatterjee,Consumer,East,Electronics,Laptop,4,0.0,62828.0,7539.36,Standard,4,2025-09,0.12
ORD-11459,2025-12-17,2025-12-21,Ananya Singh,Small Business,South,Furniture,Bed Frame,3,0.05,39241.65,6278.66,Express,4,2025-12,0.16
ORD-11460,2025-05-20,2025-05-26,Sneha Verma,Consumer,Central,Furniture,Bed Frame,1,0.05,10726.45,1716.23,Standard,6,2025-05,0.16
ORD-11461,2025-12-16,2025-12-19,Kabir Singh,Consumer,East,Clothing,Sneakers,2,0.05,6710.8,1543.48,Standard,3,2025-12,0.23
ORD-11462,2025-08-25,2025-08-28,Zara Joshi,Consumer,South,Furniture,Bed Frame,1,0.0,15552.0,2799.36,Express,3,2025-08,0.18
ORD-11463,2024-09-21,2024-09-25,Sneha Rao,Consumer,South,Clothing,Sneakers,5,0.2,15320.0,2604.4,Standard,4,2024-09,0.17
ORD-11464,2024-12-15,2024-12-18,Kabir Kapoor,Small Business,West,Furniture,Bed Frame,1,0.05,11772.4,1883.58,Standard,3,2024-12,0.16
ORD-11465,2025-11-10,2025-11-11,Arjun Iyer,Corporate,South,Furniture,Bookshelf,1,0.15,14863.95,1783.67,Standard,1,2025-11,0.12
ORD-11466,2024-03-27,2024-04-03,Vihaan Khan,Small Business,Central,Electronics,Tablet,3,0.15,88477.35,5308.64,Express,7,2024-03,0.06
ORD-11467,2025-03-20,2025-03-22,Kavya Khan,Small Business,West,Beauty,Hair Dryer,3,0.0,3708.0,815.76,Express,2,2025-03,0.22
ORD-11468,2024-02-26,2024-02-27,Kabir Khan,Consumer,East,Electronics,Tablet,2,0.0,43468.0,5216.16,Standard,1,2024-02,0.12
ORD-11469,2025-09-21,2025-09-28,Arjun Gupta,Consumer,South,Electronics,Smartphone,3,0.1,7022.7,561.82,Standard,7,2025-09,0.08
ORD-11470,2024-09-21,2024-09-22,Ishaan Singh,Small Business,East,Clothing,T-Shirt,5,0.0,12035.0,3008.75,Express,1,2024-09,0.25
ORD-11471,2024-12-28,2025-01-04,Meera Kapoor,Small Business,West,Electronics,Headphones,5,0.1,15957.0,1276.56,Express,7,2024-12,0.08
ORD-11472,2025-06-16,2025-06-23,Neha Das,Consumer,South,Beauty,Hair Dryer,2,0.0,1182.0,260.04,Express,7,2025-06,0.22
ORD-11473,2025-05-24,2025-05-27,Sneha Nair,Consumer,Central,Beauty,Trimmer,2,0.25,642.0,77.04,Standard,3,2025-05,0.12
ORD-11474,2025-10-28,2025-10-31,Ishaan Mehta,Consumer,West,Furniture,Bed Frame,5,0.15,57009.5,6841.14,Express,3,2025-10,0.12
ORD-11475,2024-10-23,2024-10-25,Tanvi Das,Corporate,North,Electronics,Headphones,4,0.05,153744.2,15374.42,Standard,2,2024-10,0.1
ORD-11476,2024-01-19,2024-01-24,Zara Gupta,Corporate,Central,Furniture,Sofa,5,0.1,108477.0,15186.78,Standard,5,2024-01,0.14
ORD-11477,2025-03-26,2025-03-31,Rohan Patel,Corporate,West,Beauty,Perfume,2,0.25,2079.0,249.48,Standard,5,2025-03,0.12
ORD-11478,2025-04-28,2025-04-29,Priya Patel,Consumer,Central,Electronics,Tablet,2,0.0,48316.0,5797.92,Standard,1,2025-04,0.12
ORD-11479,2025-08-29,2025-09-05,Saanvi Patel,Small Business,North,Electronics,Smartwatch,1,0.0,56643.0,6797.16,Standard,7,2025-08,0.12
ORD-11480,2025-07-21,2025-07-25,Meera Iyer,Consumer,West,Beauty,Makeup Kit,1,0.0,2655.0,584.1,Express,4,2025-07,0.22
ORD-11481,2024-05-25,2024-05-29,Vivaan Iyer,Small Business,Central,Beauty,Perfume,1,0.05,335.35,67.07,Standard,4,2024-05,0.2
ORD-11482,2024-09-18,2024-09-25,Ishaan Gupta,Corporate,North,Clothing,T-Shirt,1,0.0,1223.0,268.86947566091527,Same Day,7,2024-09,0.22
ORD-11483,2025-02-07,2025-02-12,Meera Gupta,Consumer,North,Furniture,Study Table,1,0.05,11669.8,1867.17,Same Day,5,2025-02,0.16
ORD-11484,2025-02-17,2025-02-23,Neha Reddy,Consumer,West,Clothing,Jeans,5,0.0,17865.0,4466.25,Standard,6,2025-02,0.25
ORD-11485,2025-10-31,2025-11-05,Rohan Nair,Corporate,West,Beauty,Trimmer,3,0.0,7272.0,1599.84,Express,5,2025-10,0.22
ORD-11486,2025-12-09,2025-12-15,Meera Khan,Small Business,West,Furniture,Bookshelf,5,0.0,82570.0,14862.6,Standard,6,2025-12,0.18
ORD-11487,2024-09-04,2024-09-10,Vihaan Sharma,Corporate,Central,Groceries,Cooking Oil,1,0.2,1037.6,0.0,Standard,6,2024-09,0.0
ORD-11488,2024-04-02,2024-04-05,Vihaan Reddy,Corporate,East,Groceries,Beverages,2,0.0,1156.0,92.48,Standard,3,2024-04,0.08
ORD-11489,2025-07-16,2025-07-20,Neha Iyer,Consumer,West,Clothing,Jeans,5,0.05,18634.25,4285.88,Standard,4,2025-07,0.23
ORD-11490,2025-08-10,2025-08-11,Kabir Joshi,Consumer,South,Furniture,Bookshelf,1,0.0,20653.0,3717.54,Standard,1,2025-08,0.18
ORD-11491,2025-12-04,2025-12-05,Diya Kapoor,Corporate,North,Groceries,Dairy Pack,1,0.15,584.8,11.7,Express,1,2025-12,0.02
ORD-11492,2024-05-30,2024-05-31,Neha Rao,Consumer,North,Groceries,Snacks Combo,2,0.0,990.0,79.2,Standard,1,2024-05,0.08
ORD-11493,2024-05-14,2024-05-16,Priya Mehta,Corporate,South,Clothing,Sneakers,4,0.1,12603.6,2646.76,Express,2,2024-05,0.21
ORD-11494,2025-10-27,2025-10-31,Diya Nair,Corporate,South,Electronics,Headphones,1,0.0,15764.0,1891.68,Standard,4,2025-10,0.12
ORD-11495,2024-10-16,2024-10-23,Aditya Singh,Consumer,West,Furniture,Study Table,3,0.0,7560.0,1360.8,Express,7,2024-10,0.18
ORD-11496,2024-01-10,2024-01-12,Saanvi Iyer,Small Business,Central,Groceries,Rice Pack,1,0.1,1070.1,42.8,Standard,2,2024-01,0.04
ORD-11497,2024-01-17,2024-01-22,Kabir Mehta,Corporate,West,Beauty,Skincare Kit,2,0.0,2430.0,534.6,Express,5,2024-01,0.22
ORD-11498,2024-02-21,2024-02-24,Ananya Gupta,Consumer,South,Clothing,Jeans,2,0.05,883.5,203.2,Standard,3,2024-02,0.23
ORD-11499,2024-11-01,2024-11-05,Ishaan Iyer,Corporate,West,Groceries,Beverages,5,0.1,6484.5,259.38,Standard,4,2024-11,0.04
ORD-11500,2025-05-11,2025-05-14,Ishaan Reddy,Small Business,South,Groceries,Cooking Oil,4,0.05,5456.8,327.41,Standard,3,2025-05,0.06
ORD-11501,2024-02-08,2024-02-10,Neha Kapoor,Corporate,West,Clothing,Jeans,1,0.15,522.75,99.32,Same Day,2,2024-02,0.19
ORD-11502,2024-12-20,2024-12-21,Saanvi Malhotra,Consumer,South,Clothing,Jeans,4,0.0,5592.0,1398.0,Express,1,2024-12,0.25
ORD-11503,2024-01-31,2024-02-04,Tanvi Singh,Corporate,North,Electronics,Smartphone,1,0.1,31117.5,2489.4,Express,4,2024-01,0.08
ORD-11504,2025-03-03,2025-03-04,Ishaan Nair,Corporate,West,Clothing,Sneakers,4,0.0,13718.0,3155.14,Standard,1,2025-03,0.23
ORD-11505,2025-11-15,2025-11-18,Zara Sharma,Corporate,South,Beauty,Hair Dryer,4,0.0,860.0,189.2,Standard,3,2025-11,0.22
ORD-11506,2024-11-21,2024-11-25,Sneha Mehta,Consumer,West,Clothing,T-Shirt,5,0.15,5720.5,1086.9,Same Day,4,2024-11,0.19
ORD-11507,2025-12-29,2026-01-02,Saanvi Reddy,Consumer,Central,Groceries,Rice Pack,1,0.1,1015.2,40.61,Same Day,4,2025-12,0.04
ORD-11508,2024-05-26,2024-05-31,Sneha Sharma,Consumer,East,Beauty,Perfume,4,0.15,6721.8,1075.49,Standard,5,2024-05,0.16
ORD-11509,2025-07-22,2025-07-27,Neha Khan,Consumer,North,Electronics,Smartwatch,2,0.0,81730.0,9807.6,Standard,5,2025-07,0.12
ORD-11510,2025-04-13,2025-04-17,Meera Iyer,Consumer,Central,Beauty,Perfume,5,0.0,2905.0,639.1,Express,4,2025-04,0.22
